# file...... outputs/current_output_2.csv
# date...... Fri May  3 12:55:17 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,branch_2_meter_1:measured_current_A,branch_2_meter_1:measured_current_B,branch_2_meter_1:measured_current_C,branch_2_meter_2:measured_current_A,branch_2_meter_2:measured_current_B,branch_2_meter_2:measured_current_C,branch_2_meter_3:measured_current_A,branch_2_meter_3:measured_current_B,branch_2_meter_3:measured_current_C,branch_2_meter_4:measured_current_A,branch_2_meter_4:measured_current_B,branch_2_meter_4:measured_current_C,branch_2_meter_5:measured_current_A,branch_2_meter_5:measured_current_B,branch_2_meter_5:measured_current_C
2013-07-01 13:32:00 PDT,-1.03662-0.0239119j,+0.496884+0.909385j,+0.677325-1.15885j,-1.03662-0.0239119j,+0.496884+0.909385j,+0.338719-0.579418j,-0.365353-0.0209603j,+0.496884+0.909385j,+0.338719-0.579418j,-0.518309-0.0119612j,+0.496884+0.909385j,+0.338719-0.579418j,+0.152957-0.00900387j,+0.496884+0.909385j,+0.338719-0.579418j
2013-07-01 13:33:00 PDT,-1.0337-0.0238862j,+0.495451+0.906845j,+0.675839-1.15634j,-1.0337-0.0238862j,+0.495451+0.906845j,+0.337976-0.578162j,-0.363894-0.0209477j,+0.495451+0.906845j,+0.337976-0.578162j,-0.51685-0.0119484j,+0.495451+0.906845j,+0.337976-0.578162j,+0.152957-0.00900406j,+0.495451+0.906845j,+0.337976-0.578162j
2013-07-01 13:34:00 PDT,+0.442654-0.572338j,-0.717163-0.0967847j,+0.674451-1.15322j,+0.442654-0.572338j,-0.717163-0.0967847j,+0.337276-0.576553j,+1.11156-0.569784j,-0.717163-0.0967847j,+0.337276-0.576553j,+0.221316-0.286189j,-0.717163-0.0967847j,+0.337276-0.576553j,+0.890252-0.283651j,-0.717163-0.0967847j,+0.337276-0.576553j
2013-07-01 13:35:00 PDT,+0.445866-0.57241j,-0.718832-0.0995259j,+0.672997-1.15076j,+0.445866-0.57241j,-0.718832-0.0995259j,+0.336549-0.575325j,+1.11334-0.569867j,-0.718832-0.0995259j,+0.336549-0.575325j,+0.222922-0.286224j,-0.718832-0.0995259j,+0.336549-0.575325j,+0.890429-0.283699j,-0.718832-0.0995259j,+0.336549-0.575325j
2013-07-01 13:36:00 PDT,+0.449046-0.572481j,-0.720486-0.10224j,+0.671559-1.14833j,+0.449046-0.572481j,-0.720486-0.10224j,+0.33583-0.57411j,+1.11511-0.56995j,-0.720486-0.10224j,+0.33583-0.57411j,+0.224512-0.28626j,-0.720486-0.10224j,+0.33583-0.57411j,+0.890605-0.283746j,-0.720486-0.10224j,+0.33583-0.57411j
2013-07-01 13:37:00 PDT,-1.02234-0.0237866j,+0.489871+0.896959j,+0.670057-1.14657j,-1.02234-0.0237866j,+0.489871+0.896959j,+0.335084-0.573274j,-0.358213-0.0208985j,+0.489871+0.896959j,+0.335084-0.573274j,-0.51117-0.0118985j,+0.489871+0.896959j,+0.335084-0.573274j,+0.152957-0.00900479j,+0.489871+0.896959j,+0.335084-0.573274j
2013-07-01 13:38:00 PDT,-1.01958-0.0237625j,+0.488515+0.894556j,+0.668652-1.14419j,-1.01958-0.0237625j,+0.488515+0.894556j,+0.334381-0.572086j,-0.356833-0.0208867j,+0.488515+0.894556j,+0.334381-0.572086j,-0.509789-0.0118864j,+0.488515+0.894556j,+0.334381-0.572086j,+0.152957-0.00900497j,+0.488515+0.894556j,+0.334381-0.572086j
2013-07-01 13:39:00 PDT,+0.458391-0.572695j,-0.725349-0.110213j,+0.667343-1.1412j,+0.458391-0.572695j,-0.725349-0.110213j,+0.333721-0.570548j,+1.12031-0.570198j,-0.725349-0.110213j,+0.333721-0.570548j,+0.229185-0.286367j,-0.725349-0.110213j,+0.333721-0.570548j,+0.891133-0.283888j,-0.725349-0.110213j,+0.333721-0.570548j
2013-07-01 13:40:00 PDT,+0.461441-0.572766j,-0.726938-0.112814j,+0.66597-1.13888j,+0.461441-0.572766j,-0.726938-0.112814j,+0.333034-0.569387j,+1.12201-0.570281j,-0.726938-0.112814j,+0.333034-0.569387j,+0.23071-0.286403j,-0.726938-0.112814j,+0.333034-0.569387j,+0.891308-0.283935j,-0.726938-0.112814j,+0.333034-0.569387j
2013-07-01 13:41:00 PDT,-1.01149-0.0236922j,+0.484539+0.887513j,+0.664533-1.13722j,-1.01149-0.0236922j,+0.484539+0.887513j,+0.332321-0.568603j,-0.352786-0.020852j,+0.484539+0.887513j,+0.332321-0.568603j,-0.505742-0.0118512j,+0.484539+0.887513j,+0.332321-0.568603j,+0.152957-0.0090055j,+0.484539+0.887513j,+0.332321-0.568603j
2013-07-01 13:42:00 PDT,-1.00885-0.0236695j,+0.483245+0.885221j,+0.663192-1.13496j,-1.00885-0.0236695j,+0.483245+0.885221j,+0.331651-0.567469j,-0.351469-0.0208408j,+0.483245+0.885221j,+0.331651-0.567469j,-0.504425-0.0118398j,+0.483245+0.885221j,+0.331651-0.567469j,+0.152957-0.00900567j,+0.483245+0.885221j,+0.331651-0.567469j
2013-07-01 13:43:00 PDT,+0.470396-0.572981j,-0.731607-0.120449j,+0.661948-1.13209j,+0.470396-0.572981j,-0.731607-0.120449j,+0.331023-0.565989j,+1.12701-0.570529j,-0.731607-0.120449j,+0.331023-0.565989j,+0.235187-0.28651j,-0.731607-0.120449j,+0.331023-0.565989j,+0.891831-0.284075j,-0.731607-0.120449j,+0.331023-0.565989j
2013-07-01 13:44:00 PDT,+0.473315-0.573053j,-0.733131-0.122937j,+0.66064-1.12987j,+0.473315-0.573053j,-0.733131-0.122937j,+0.330369-0.564884j,+1.12865-0.570612j,-0.733131-0.122937j,+0.330369-0.564884j,+0.236647-0.286546j,-0.733131-0.122937j,+0.330369-0.564884j,+0.892005-0.284122j,-0.733131-0.122937j,+0.330369-0.564884j
2013-07-01 13:45:00 PDT,+0.476202-0.573125j,-0.734638-0.125396j,+0.659349-1.12769j,+0.476202-0.573125j,-0.734638-0.125396j,+0.329723-0.563792j,+1.13026-0.570694j,-0.734638-0.125396j,+0.329723-0.563792j,+0.23809-0.286582j,-0.734638-0.125396j,+0.329723-0.563792j,+0.892178-0.284168j,-0.734638-0.125396j,+0.329723-0.563792j
2013-07-01 13:46:00 PDT,-0.99864-0.0235816j,+0.478225+0.876332j,+0.657994-1.12616j,-0.99864-0.0235816j,+0.478225+0.876332j,+0.329051-0.563074j,-0.346361-0.0207974j,+0.478225+0.876332j,+0.329051-0.563074j,-0.499318-0.0117958j,+0.478225+0.876332j,+0.329051-0.563074j,+0.152957-0.00900633j,+0.478225+0.876332j,+0.329051-0.563074j
2013-07-01 13:47:00 PDT,-0.996166-0.0235604j,+0.47701+0.87418j,+0.656736-1.12404j,-0.996166-0.0235604j,+0.47701+0.87418j,+0.328421-0.562009j,-0.345125-0.020787j,+0.47701+0.87418j,+0.328421-0.562009j,-0.498081-0.0117852j,+0.47701+0.87418j,+0.328421-0.562009j,+0.152956-0.00900649j,+0.47701+0.87418j,+0.328421-0.562009j
2013-07-01 13:48:00 PDT,+0.484663-0.573342j,-0.739062-0.132603j,+0.655573-1.12131j,+0.484663-0.573342j,-0.739062-0.132603j,+0.327835-0.560601j,+1.13501-0.570941j,-0.739062-0.132603j,+0.327835-0.560601j,+0.242321-0.286691j,-0.739062-0.132603j,+0.327835-0.560601j,+0.892696-0.284307j,-0.739062-0.132603j,+0.327835-0.560601j
2013-07-01 13:49:00 PDT,+0.487417-0.573414j,-0.740503-0.134948j,+0.654348-1.11924j,+0.487417-0.573414j,-0.740503-0.134948j,+0.327222-0.559565j,+1.13656-0.571023j,-0.740503-0.134948j,+0.327222-0.559565j,+0.243698-0.286727j,-0.740503-0.134948j,+0.327222-0.559565j,+0.892868-0.284353j,-0.740503-0.134948j,+0.327222-0.559565j
2013-07-01 13:50:00 PDT,-0.988941-0.0234988j,+0.473459+0.867892j,+0.65306-1.11782j,-0.988941-0.0234988j,+0.473459+0.867892j,+0.326583-0.5589j,-0.341512-0.0207566j,+0.473459+0.867892j,+0.326583-0.5589j,-0.494468-0.0117543j,+0.473459+0.867892j,+0.326583-0.5589j,+0.152956-0.00900696j,+0.473459+0.867892j,+0.326583-0.5589j
2013-07-01 13:51:00 PDT,-0.986597-0.0234789j,+0.472307+0.865853j,+0.651867-1.1158j,-0.986597-0.0234789j,+0.472307+0.865853j,+0.325986-0.557891j,-0.34034-0.0207468j,+0.472307+0.865853j,+0.325986-0.557891j,-0.493296-0.0117443j,+0.472307+0.865853j,+0.325986-0.557891j,+0.152956-0.00900712j,+0.472307+0.865853j,+0.325986-0.557891j
2013-07-01 13:52:00 PDT,+0.495481-0.573632j,-0.744729-0.141812j,+0.65077-1.11319j,+0.495481-0.573632j,-0.744729-0.141812j,+0.325432-0.55654j,+1.14111-0.57127j,-0.744729-0.141812j,+0.325432-0.55654j,+0.24773-0.286836j,-0.744729-0.141812j,+0.325432-0.55654j,+0.893382-0.28449j,-0.744729-0.141812j,+0.325432-0.55654j
2013-07-01 13:53:00 PDT,+0.498103-0.573705j,-0.746104-0.144042j,+0.649611-1.11123j,+0.498103-0.573705j,-0.746104-0.144042j,+0.324853-0.55556j,+1.14259-0.571352j,-0.746104-0.144042j,+0.324853-0.55556j,+0.249041-0.286872j,-0.746104-0.144042j,+0.324853-0.55556j,+0.893552-0.284536j,-0.746104-0.144042j,+0.324853-0.55556j
2013-07-01 13:54:00 PDT,+0.500691-0.573778j,-0.747463-0.146244j,+0.648468-1.10929j,+0.500691-0.573778j,-0.747463-0.146244j,+0.324281-0.554594j,+1.14405-0.571434j,-0.747463-0.146244j,+0.324281-0.554594j,+0.250335-0.286908j,-0.747463-0.146244j,+0.324281-0.554594j,+0.893722-0.284581j,-0.747463-0.146244j,+0.324281-0.554594j
2013-07-01 13:55:00 PDT,-0.977545-0.0234023j,+0.467859+0.857977j,+0.647263-1.10801j,-0.977545-0.0234023j,+0.467859+0.857977j,+0.323683-0.553995j,-0.335814-0.0207091j,+0.467859+0.857977j,+0.323683-0.553995j,-0.48877-0.011706j,+0.467859+0.857977j,+0.323683-0.553995j,+0.152956-0.0090077j,+0.467859+0.857977j,+0.323683-0.553995j
2013-07-01 13:56:00 PDT,-0.975363-0.023384j,+0.466786+0.856079j,+0.646153-1.10613j,-0.975363-0.023384j,+0.466786+0.856079j,+0.323128-0.553056j,-0.334723-0.0207j,+0.466786+0.856079j,+0.323128-0.553056j,-0.487679-0.0116968j,+0.466786+0.856079j,+0.323128-0.553056j,+0.152956-0.00900785j,+0.466786+0.856079j,+0.323128-0.553056j
2013-07-01 13:57:00 PDT,+0.508259-0.573996j,-0.751442-0.152677j,+0.645138-1.10366j,+0.508259-0.573996j,-0.751442-0.152677j,+0.322615-0.551778j,+1.14834-0.571679j,-0.751442-0.152677j,+0.322615-0.551778j,+0.254119-0.287018j,-0.751442-0.152677j,+0.322615-0.551778j,+0.89423-0.284717j,-0.751442-0.152677j,+0.322615-0.551778j
2013-07-01 13:58:00 PDT,+0.510715-0.57407j,-0.752735-0.154764j,+0.644061-1.10184j,+0.510715-0.57407j,-0.752735-0.154764j,+0.322077-0.550867j,+1.14974-0.571761j,-0.752735-0.154764j,+0.322077-0.550867j,+0.255347-0.287054j,-0.752735-0.154764j,+0.322077-0.550867j,+0.894399-0.284762j,-0.752735-0.154764j,+0.322077-0.550867j
2013-07-01 13:59:00 PDT,-0.96901-0.0233307j,+0.463663+0.850551j,+0.642922-1.10066j,-0.96901-0.0233307j,+0.463663+0.850551j,+0.321512-0.550322j,-0.331547-0.0206738j,+0.463663+0.850551j,+0.321512-0.550322j,-0.484503-0.0116701j,+0.463663+0.850551j,+0.321512-0.550322j,+0.152956-0.00900826j,+0.463663+0.850551j,+0.321512-0.550322j
2013-07-01 14:00:00 PDT,-0.966957-0.0233135j,+0.462654+0.848765j,+0.641878-1.09889j,-0.966957-0.0233135j,+0.462654+0.848765j,+0.32099-0.549438j,-0.33052-0.0206653j,+0.462654+0.848765j,+0.32099-0.549438j,-0.483476-0.0116615j,+0.462654+0.848765j,+0.32099-0.549438j,+0.152956-0.00900839j,+0.462654+0.848765j,+0.32099-0.549438j
2013-07-01 14:01:00 PDT,+0.517122-0.574335j,-0.756173-0.160171j,+0.641393-1.09733j,+0.517122-0.574335j,-0.756173-0.160171j,+0.320742-0.548611j,+1.15352-0.572047j,-0.756173-0.160171j,+0.320742-0.548611j,+0.258551-0.287187j,-0.756173-0.160171j,+0.320742-0.548611j,+0.894978-0.284916j,-0.756173-0.160171j,+0.320742-0.548611j
2013-07-01 14:02:00 PDT,+0.518709-0.574453j,-0.757069-0.161484j,+0.64083-1.09637j,+0.518709-0.574453j,-0.757069-0.161484j,+0.320461-0.548134j,+1.15456-0.572169j,-0.757069-0.161484j,+0.320461-0.548134j,+0.259345-0.287246j,-0.757069-0.161484j,+0.320461-0.548134j,+0.895218-0.28498j,-0.757069-0.161484j,+0.320461-0.548134j
2013-07-01 14:03:00 PDT,+0.520291-0.574569j,-0.757961-0.162794j,+0.640267-1.09542j,+0.520291-0.574569j,-0.757961-0.162794j,+0.320179-0.547658j,+1.15558-0.57229j,-0.757961-0.162794j,+0.320179-0.547658j,+0.260135-0.287304j,-0.757961-0.162794j,+0.320179-0.547658j,+0.895455-0.285042j,-0.757961-0.162794j,+0.320179-0.547658j
2013-07-01 14:04:00 PDT,-0.962527-0.0232766j,+0.460476+0.844911j,+0.639625-1.09508j,-0.962527-0.0232766j,+0.460476+0.844911j,+0.319863-0.547531j,-0.328306-0.0206471j,+0.460476+0.844911j,+0.319863-0.547531j,-0.481261-0.011643j,+0.460476+0.844911j,+0.319863-0.547531j,+0.152956-0.00900868j,+0.460476+0.844911j,+0.319863-0.547531j
2013-07-01 14:05:00 PDT,-0.961418-0.0232673j,+0.459931+0.843946j,+0.639061-1.09413j,-0.961418-0.0232673j,+0.459931+0.843946j,+0.319581-0.547054j,-0.327751-0.0206425j,+0.459931+0.843946j,+0.319581-0.547054j,-0.480707-0.0116384j,+0.459931+0.843946j,+0.319581-0.547054j,+0.152956-0.00900875j,+0.459931+0.843946j,+0.319581-0.547054j
2013-07-01 14:06:00 PDT,+0.525004-0.574907j,-0.760614-0.166699j,+0.638574-1.09256j,+0.525004-0.574907j,-0.760614-0.166699j,+0.319332-0.546226j,+1.15863-0.572641j,-0.760614-0.166699j,+0.319332-0.546226j,+0.262492-0.287473j,-0.760614-0.166699j,+0.319332-0.546226j,+0.896146-0.285225j,-0.760614-0.166699j,+0.319332-0.546226j
2013-07-01 14:07:00 PDT,+0.526565-0.575016j,-0.76149-0.167994j,+0.638009-1.0916j,+0.526565-0.575016j,-0.76149-0.167994j,+0.31905-0.545748j,+1.15964-0.572756j,-0.76149-0.167994j,+0.31905-0.545748j,+0.263272-0.287528j,-0.76149-0.167994j,+0.31905-0.545748j,+0.89637-0.285284j,-0.76149-0.167994j,+0.31905-0.545748j
2013-07-01 14:08:00 PDT,-0.958083-0.0232397j,+0.458292+0.841045j,+0.637365-1.09126j,-0.958083-0.0232397j,+0.458292+0.841045j,+0.318733-0.545619j,-0.326084-0.0206289j,+0.458292+0.841045j,+0.318733-0.545619j,-0.47904-0.0116245j,+0.458292+0.841045j,+0.318733-0.545619j,+0.152956-0.00900897j,+0.458292+0.841045j,+0.318733-0.545619j
2013-07-01 14:09:00 PDT,-0.95697-0.0232304j,+0.457744+0.840076j,+0.636799-1.0903j,-0.95697-0.0232304j,+0.457744+0.840076j,+0.31845-0.54514j,-0.325527-0.0206244j,+0.457744+0.840076j,+0.31845-0.54514j,-0.478483-0.0116199j,+0.457744+0.840076j,+0.31845-0.54514j,+0.152956-0.00900904j,+0.457744+0.840076j,+0.31845-0.54514j
2013-07-01 14:10:00 PDT,+0.527697-0.574902j,-0.761956-0.169028j,+0.636309-1.08873j,+0.527697-0.574902j,-0.761956-0.169028j,+0.3182-0.544311j,+1.1591-0.572653j,-0.761956-0.169028j,+0.3182-0.544311j,+0.263838-0.28747j,-0.761956-0.169028j,+0.3182-0.544311j,+0.895264-0.285239j,-0.761956-0.169028j,+0.3182-0.544311j
2013-07-01 14:11:00 PDT,+0.529239-0.575005j,-0.762818-0.170309j,+0.635742-1.08777j,+0.529239-0.575005j,-0.762818-0.170309j,+0.317916-0.543831j,+1.16008-0.572761j,-0.762818-0.170309j,+0.317916-0.543831j,+0.264609-0.287522j,-0.762818-0.170309j,+0.317916-0.543831j,+0.895476-0.285295j,-0.762818-0.170309j,+0.317916-0.543831j
2013-07-01 14:12:00 PDT,+0.530776-0.575107j,-0.763675-0.171587j,+0.635173-1.0868j,+0.530776-0.575107j,-0.763675-0.171587j,+0.317632-0.54335j,+1.16106-0.572867j,-0.763675-0.171587j,+0.317632-0.54335j,+0.265378-0.287573j,-0.763675-0.171587j,+0.317632-0.54335j,+0.895686-0.28535j,-0.763675-0.171587j,+0.317632-0.54335j
2013-07-01 14:13:00 PDT,-0.956032-0.0227947j,+0.457655+0.839051j,+0.634526-1.08645j,-0.956032-0.0227947j,+0.457655+0.839051j,+0.317313-0.543217j,-0.326825-0.0202063j,+0.457655+0.839051j,+0.317313-0.543217j,-0.478014-0.011402j,+0.457655+0.839051j,+0.317313-0.543217j,+0.15119-0.00880881j,+0.457655+0.839051j,+0.317313-0.543217j
2013-07-01 14:14:00 PDT,-0.954911-0.0227854j,+0.457104+0.838076j,+0.633956-1.08549j,-0.954911-0.0227854j,+0.457104+0.838076j,+0.317028-0.542735j,-0.326264-0.0202017j,+0.457104+0.838076j,+0.317028-0.542735j,-0.477454-0.0113973j,+0.457104+0.838076j,+0.317028-0.542735j,+0.15119-0.00880889j,+0.457104+0.838076j,+0.317028-0.542735j
2013-07-01 14:15:00 PDT,+0.535362-0.575403j,-0.766228-0.175404j,+0.633463-1.08391j,+0.535362-0.575403j,-0.766228-0.175404j,+0.316776-0.541903j,+1.16396-0.573177j,-0.766228-0.175404j,+0.316776-0.541903j,+0.267671-0.287721j,-0.766228-0.175404j,+0.316776-0.541903j,+0.896296-0.285512j,-0.766228-0.175404j,+0.316776-0.541903j
2013-07-01 14:16:00 PDT,+0.536882-0.575498j,-0.767072-0.176671j,+0.632891-1.08294j,+0.536882-0.575498j,-0.767072-0.176671j,+0.31649-0.541419j,+1.16492-0.573277j,-0.767072-0.176671j,+0.31649-0.541419j,+0.268431-0.287769j,-0.767072-0.176671j,+0.31649-0.541419j,+0.896494-0.285564j,-0.767072-0.176671j,+0.31649-0.541419j
2013-07-01 14:17:00 PDT,-0.951538-0.0227576j,+0.455445+0.835141j,+0.632241-1.08258j,-0.951538-0.0227576j,+0.455445+0.835141j,+0.31617-0.541282j,-0.324577-0.020188j,+0.455445+0.835141j,+0.31617-0.541282j,-0.475767-0.0113834j,+0.455445+0.835141j,+0.31617-0.541282j,+0.15119-0.0088091j,+0.455445+0.835141j,+0.31617-0.541282j
2013-07-01 14:18:00 PDT,-0.950409-0.0227483j,+0.45489+0.834159j,+0.631667-1.08161j,-0.950409-0.0227483j,+0.45489+0.834159j,+0.315883-0.540797j,-0.324013-0.0201835j,+0.45489+0.834159j,+0.315883-0.540797j,-0.475203-0.0113788j,+0.45489+0.834159j,+0.315883-0.540797j,+0.15119-0.00880917j,+0.45489+0.834159j,+0.315883-0.540797j
2013-07-01 14:19:00 PDT,+0.541421-0.575775j,-0.769584-0.180457j,+0.63117-1.08003j,+0.541421-0.575775j,-0.769584-0.180457j,+0.315629-0.539963j,+1.16776-0.573567j,-0.769584-0.180457j,+0.315629-0.539963j,+0.270701-0.287907j,-0.769584-0.180457j,+0.315629-0.539963j,+0.89707-0.285716j,-0.769584-0.180457j,+0.315629-0.539963j
2013-07-01 14:20:00 PDT,+0.542927-0.575865j,-0.770416-0.181714j,+0.630594-1.07905j,+0.542927-0.575865j,-0.770416-0.181714j,+0.315341-0.539475j,+1.1687-0.573662j,-0.770416-0.181714j,+0.315341-0.539475j,+0.271454-0.287952j,-0.770416-0.181714j,+0.315341-0.539475j,+0.897256-0.285765j,-0.770416-0.181714j,+0.315341-0.539475j
2013-07-01 14:21:00 PDT,+0.54443-0.575953j,-0.771244-0.182969j,+0.630016-1.07808j,+0.54443-0.575953j,-0.771244-0.182969j,+0.315052-0.538987j,+1.16964-0.573754j,-0.771244-0.182969j,+0.315052-0.538987j,+0.272205-0.287996j,-0.771244-0.182969j,+0.315052-0.538987j,+0.897439-0.285814j,-0.771244-0.182969j,+0.315052-0.538987j
2013-07-01 14:22:00 PDT,-0.945872-0.0227111j,+0.452659+0.830212j,+0.62936-1.0777j,-0.945872-0.0227111j,+0.452659+0.830212j,+0.314729-0.538844j,-0.321745-0.0201651j,+0.452659+0.830212j,+0.314729-0.538844j,-0.472934-0.0113601j,+0.452659+0.830212j,+0.314729-0.538844j,+0.15119-0.00880947j,+0.452659+0.830212j,+0.314729-0.538844j
2013-07-01 14:23:00 PDT,-0.944732-0.0227018j,+0.452098+0.82922j,+0.62878-1.07672j,-0.944732-0.0227018j,+0.452098+0.82922j,+0.314439-0.538353j,-0.321174-0.0201605j,+0.452098+0.82922j,+0.314439-0.538353j,-0.472364-0.0113554j,+0.452098+0.82922j,+0.314439-0.538353j,+0.15119-0.00880954j,+0.452098+0.82922j,+0.314439-0.538353j
2013-07-01 14:24:00 PDT,+0.548918-0.576208j,-0.773713-0.186722j,+0.628277-1.07513j,+0.548918-0.576208j,-0.773713-0.186722j,+0.314182-0.537514j,+1.17241-0.574022j,-0.773713-0.186722j,+0.314182-0.537514j,+0.274449-0.288124j,-0.773713-0.186722j,+0.314182-0.537514j,+0.897971-0.285955j,-0.773713-0.186722j,+0.314182-0.537514j
2013-07-01 14:25:00 PDT,+0.550409-0.57629j,-0.77453-0.18797j,+0.627694-1.07414j,+0.550409-0.57629j,-0.77453-0.18797j,+0.313891-0.537021j,+1.17333-0.574109j,-0.77453-0.18797j,+0.313891-0.537021j,+0.275195-0.288165j,-0.77453-0.18797j,+0.313891-0.537021j,+0.898143-0.286j,-0.77453-0.18797j,+0.313891-0.537021j
2013-07-01 14:26:00 PDT,+0.551897-0.57637j,-0.775345-0.189216j,+0.627109-1.07316j,+0.551897-0.57637j,-0.775345-0.189216j,+0.313598-0.536527j,+1.17424-0.574194j,-0.775345-0.189216j,+0.313598-0.536527j,+0.275939-0.288205j,-0.775345-0.189216j,+0.313598-0.536527j,+0.898312-0.286045j,-0.775345-0.189216j,+0.313598-0.536527j
2013-07-01 14:27:00 PDT,-0.94014-0.0226643j,+0.44984+0.825226j,+0.626446-1.07277j,-0.94014-0.0226643j,+0.44984+0.825226j,+0.313272-0.536376j,-0.318879-0.020142j,+0.44984+0.825226j,+0.313272-0.536376j,-0.470068-0.0113367j,+0.44984+0.825226j,+0.313272-0.536376j,+0.15119-0.00880983j,+0.44984+0.825226j,+0.313272-0.536376j
2013-07-01 14:28:00 PDT,-0.938984-0.0226549j,+0.449272+0.82422j,+0.625859-1.07177j,-0.938984-0.0226549j,+0.449272+0.82422j,+0.312978-0.535879j,-0.318301-0.0201374j,+0.449272+0.82422j,+0.312978-0.535879j,-0.46949-0.011332j,+0.449272+0.82422j,+0.312978-0.535879j,+0.15119-0.00880991j,+0.449272+0.82422j,+0.312978-0.535879j
2013-07-01 14:29:00 PDT,+0.556347-0.576603j,-0.777774-0.192947j,+0.625347-1.07017j,+0.556347-0.576603j,-0.777774-0.192947j,+0.312717-0.535035j,+1.17696-0.57444j,-0.777774-0.192947j,+0.312717-0.535035j,+0.278164-0.288321j,-0.777774-0.192947j,+0.312717-0.535035j,+0.898802-0.286175j,-0.777774-0.192947j,+0.312717-0.535035j
2013-07-01 14:30:00 PDT,+0.557826-0.576677j,-0.778579-0.194188j,+0.624755-1.06917j,+0.557826-0.576677j,-0.778579-0.194188j,+0.312421-0.534534j,+1.17786-0.574519j,-0.778579-0.194188j,+0.312421-0.534534j,+0.278903-0.288358j,-0.778579-0.194188j,+0.312421-0.534534j,+0.89896-0.286217j,-0.778579-0.194188j,+0.312421-0.534534j
2013-07-01 14:31:00 PDT,+0.559303-0.57675j,-0.779382-0.195429j,+0.624162-1.06817j,+0.559303-0.57675j,-0.779382-0.195429j,+0.312124-0.534032j,+1.17875-0.574597j,-0.779382-0.195429j,+0.312124-0.534032j,+0.279642-0.288395j,-0.779382-0.195429j,+0.312124-0.534032j,+0.899115-0.286258j,-0.779382-0.195429j,+0.312124-0.534032j
2013-07-01 14:32:00 PDT,-0.934325-0.022617j,+0.44698+0.820167j,+0.62349-1.06776j,-0.934325-0.022617j,+0.44698+0.820167j,+0.311793-0.533873j,-0.315971-0.0201187j,+0.44698+0.820167j,+0.311793-0.533873j,-0.467161-0.011313j,+0.44698+0.820167j,+0.311793-0.533873j,+0.15119-0.00881021j,+0.44698+0.820167j,+0.311793-0.533873j
2013-07-01 14:33:00 PDT,-0.933151-0.0226075j,+0.446403+0.819146j,+0.622893-1.06675j,-0.933151-0.0226075j,+0.446403+0.819146j,+0.311495-0.533368j,-0.315384-0.0201141j,+0.446403+0.819146j,+0.311495-0.533368j,-0.466574-0.0113082j,+0.446403+0.819146j,+0.311495-0.533368j,+0.15119-0.00881028j,+0.446403+0.819146j,+0.311495-0.533368j
2013-07-01 14:34:00 PDT,+0.563726-0.576961j,-0.781779-0.199147j,+0.622371-1.06513j,+0.563726-0.576961j,-0.781779-0.199147j,+0.311229-0.532516j,+1.18141-0.574821j,-0.781779-0.199147j,+0.311229-0.532516j,+0.281853-0.2885j,-0.781779-0.199147j,+0.311229-0.532516j,+0.899563-0.286377j,-0.781779-0.199147j,+0.311229-0.532516j
2013-07-01 14:35:00 PDT,+0.565197-0.577028j,-0.782574-0.200386j,+0.62177-1.06412j,+0.565197-0.577028j,-0.782574-0.200386j,+0.310928-0.532007j,+1.18229-0.574893j,-0.782574-0.200386j,+0.310928-0.532007j,+0.282589-0.288534j,-0.782574-0.200386j,+0.310928-0.532007j,+0.899707-0.286415j,-0.782574-0.200386j,+0.310928-0.532007j
2013-07-01 14:36:00 PDT,-0.929602-0.0225787j,+0.444657+0.816059j,+0.621089-1.0637j,-0.929602-0.0225787j,+0.444657+0.816059j,+0.310592-0.53184j,-0.31361-0.0200999j,+0.444657+0.816059j,+0.310592-0.53184j,-0.464799-0.0112938j,+0.444657+0.816059j,+0.310592-0.53184j,+0.15119-0.00881051j,+0.444657+0.816059j,+0.310592-0.53184j
2013-07-01 14:37:00 PDT,-0.92841-0.0225691j,+0.444071+0.815022j,+0.620483-1.06267j,-0.92841-0.0225691j,+0.444071+0.815022j,+0.310289-0.531327j,-0.313014-0.0200952j,+0.444071+0.815022j,+0.310289-0.531327j,-0.464203-0.011289j,+0.444071+0.815022j,+0.310289-0.531327j,+0.15119-0.00881059j,+0.444071+0.815022j,+0.310289-0.531327j
2013-07-01 14:38:00 PDT,+0.569607-0.577221j,-0.784949-0.204102j,+0.619952-1.06104j,+0.569607-0.577221j,-0.784949-0.204102j,+0.310019-0.530469j,+1.18491-0.5751j,-0.784949-0.204102j,+0.310019-0.530469j,+0.284794-0.28863j,-0.784949-0.204102j,+0.310019-0.530469j,+0.900122-0.286525j,-0.784949-0.204102j,+0.310019-0.530469j
2013-07-01 14:39:00 PDT,+0.571076-0.577283j,-0.785738-0.205341j,+0.619341-1.06j,+0.571076-0.577283j,-0.785738-0.205341j,+0.309713-0.529952j,+1.18578-0.575166j,-0.785738-0.205341j,+0.309713-0.529952j,+0.285528-0.288661j,-0.785738-0.205341j,+0.309713-0.529952j,+0.900255-0.286561j,-0.785738-0.205341j,+0.309713-0.529952j
